column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
179,2200 Block S US 89,16-P00943,PERRY,,08/02/2016 10:27:41 AM,Monday,22,08/01/2016 10:14:43 PM,Family Fight,766733474,Family Fight,41.4694948,"{'type': 'Point', 'coordinates': [-112.0297948, 41.4694948]}",-112.0297948,Family Offense,UT,09/30/2016 12:32:05 PM,84302
180,1 Block W 1500 S,16-P00963,PERRY,,08/04/2016 10:28:03 AM,Wednesday,10,08/03/2016 10:30:37 AM,Fraud,766886997,fraud,41.482497,"{'type': 'Point', 'coordinates': [-112.016847, 41.482497]}",-112.016847,Theft,UT,10/03/2016 04:13:35 AM,84302
181,WALMART,2014-000761,PERRY,,01/27/2015 10:03:49 AM,Thursday,18,08/21/2014 06:00:00 PM,THEFT,674747022,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,02/17/2015 10:04:05 AM,
182,3000 Block S 1200 W,2014-000787,PERRY,,01/27/2015 10:03:49 AM,Saturday,18,08/23/2014 06:30:00 PM,DAMAGE PROPERTY,674747042,DAMAGE PROPERTY,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Property Crime,UT,02/19/2015 10:04:11 AM,84302
183,2500 Block S PEACH ST,2014-000768,PERRY,,01/27/2015 10:03:49 AM,Saturday,23,08/23/2014 11:40:00 PM,NOISE DISTURBANCE,674747027,PUBLIC ORDER,41.463348,"{'type': 'Point', 'coordinates': [-112.026972, 41.463348]}",-112.026972,Disorder,UT,02/19/2015 10:04:11 AM,84302
184,2400 Block S LINDA WAY,2014-000778,PERRY,,01/27/2015 10:03:49 AM,Monday,22,08/25/2014 10:39:00 PM,MISSING PERSON-NO FOUL PLAY INDICATED,674747035,MISSING PERSONS,41.466385,"{'type': 'Point', 'coordinates': [-112.038503, 41.466385]}",-112.038503,Missing Person,UT,02/21/2015 10:04:14 AM,84302
185,3000 Block S 1200 W PERRY UTAH 84302,2014-000784,PERRY,,01/27/2015 10:03:49 AM,Wednesday,11,08/27/2014 11:30:00 AM,TRAFFIC ACCIDENT-PROPERTY DAMAGE,674747040,TRAFFIC ACCIDENT,41.4552956,"{'type': 'Point', 'coordinates': [-112.044239, 41.4552956]}",-112.044239,Traffic,UT,02/23/2015 10:03:54 AM,84302
186,1600 Block W 1100 S,2014-000753,PERRY,,01/27/2015 10:03:49 AM,Monday,10,08/18/2014 10:42:00 AM,BUSINESS BURGLARY,674747015,Burglary,41.4852826,"{'type': 'Point', 'coordinates': [-112.0575096, 41.4852826]}",-112.0575096,Breaking & Entering,UT,02/14/2015 10:04:35 AM,84302
187,2700 Block S PEACH ST,2014-000756,PERRY,,01/27/2015 10:03:49 AM,Tuesday,15,08/19/2014 03:48:00 PM,DISCHARGE WEAPON WITHIN CITY LIMITS,674747017,Weapon Offense,41.4605661,"{'type': 'Point', 'coordinates': [-112.0299773, 41.4605661]}",-112.0299773,Weapons Offense,UT,02/15/2015 10:04:39 AM,84302
188,2700 Block S PEACH ST,2014-000758,PERRY,,01/27/2015 10:03:49 AM,Tuesday,23,08/19/2014 11:00:00 PM,CRIMINAL MISCHIEF-MISDEMEANOR,674747019,DAMAGE PROPERTY,41.4605661,"{'type': 'Point', 'coordinates': [-112.0299773, 41.4605661]}",-112.0299773,Property Crime,UT,02/15/2015 10:04:39 AM,84302
189,1400 Block S COMMERCE WAY,16-P00467,PERRY,,05/10/2016 10:14:45 AM,Monday,10,05/09/2016 10:30:39 AM,Theft,759099305,Theft,41.4835556,"{'type': 'Point', 'coordinates': [-112.0276493, 41.4835556]}",-112.0276493,Theft,UT,07/08/2016 12:31:26 PM,84302
190,3000 Block S US 89,16-P00469,PERRY,,05/10/2016 10:14:45 AM,Monday,14,05/09/2016 02:45:59 PM,Theft,759099307,Theft,41.4537734,"{'type': 'Point', 'coordinates': [-112.03929, 41.4537734]}",-112.03929,Theft,UT,07/08/2016 12:31:26 PM,84302
191,2200 Block S US 89,16-P00645,PERRY,,06/20/2016 10:20:46 AM,Sunday,11,06/19/2016 11:48:56 AM,Reckless Drivin,762675575,Reckless Drivin,41.4692119,"{'type': 'Point', 'coordinates': [-112.0299862, 41.4692119]}",-112.0299862,Traffic,UT,08/18/2016 12:31:49 PM,84302
192,WALMART,2014-000800,PERRY,,01/27/2015 10:03:49 AM,Saturday,17,08/30/2014 05:11:00 PM,RETAIL THEFT,674747053,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,02/26/2015 10:04:03 AM,
193,2700 Block S 725 W,2014-000808,PERRY,,01/27/2015 10:03:49 AM,Tuesday,6,09/02/2014 06:47:00 AM,NOISE DISTURBANCE,674747061,PUBLIC ORDER,41.460312,"{'type': 'Point', 'coordinates': [-112.032793, 41.460312]}",-112.032793,Disorder,UT,03/01/2015 10:04:15 AM,84302
194,1000 Block S PERRY POINTE PERRY UTAH 84337,2014-000816,PERRY,,01/27/2015 10:03:49 AM,Wednesday,17,09/03/2014 05:45:00 PM,TRAFFIC ACCIDENT-PRIVATE PROPERTY,674747065,TRAFFIC ACCIDENT,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Traffic,UT,03/02/2015 10:04:02 AM,
195,100 Block W 1750 S,2014-000823,PERRY,,01/27/2015 10:03:49 AM,Friday,17,09/05/2014 05:07:00 PM,IDENTITY THEFT,674747070,Theft,41.478972,"{'type': 'Point', 'coordinates': [-112.01767, 41.478972]}",-112.01767,Theft,UT,03/04/2015 03:48:19 PM,84302
196,1000 Block W 3600 S,16-P00610,PERRY,,06/15/2016 10:20:09 AM,Monday,13,06/13/2016 01:11:32 PM,Theft,762272364,Theft,41.4450794,"{'type': 'Point', 'coordinates': [-112.040787, 41.4450794]}",-112.040787,Theft,UT,08/12/2016 12:31:45 PM,84302
197,W 2700 S,16-P00611,PERRY,,06/15/2016 10:20:09 AM,Monday,15,06/13/2016 03:13:06 PM,Property Damage,762272365,Property Damage,41.4620045,"{'type': 'Point', 'coordinates': [-112.0432171, 41.4620045]}",-112.0432171,Property Crime,UT,08/12/2016 12:31:45 PM,84302
198,2000 Block S US 89,16-P00617,PERRY,,06/15/2016 10:20:09 AM,Monday,21,06/13/2016 09:05:21 PM,Reckless Drivin,762272370,Reckless Drivin,41.4737283,"{'type': 'Point', 'coordinates': [-112.0188823, 41.4737283]}",-112.0188823,Traffic,UT,08/12/2016 12:31:47 PM,84302
199,3500 Block S US 89,16-P00791,PERRY,,07/16/2016 10:24:56 AM,Friday,22,07/15/2016 10:37:12 PM,Burglary,765160553,Burglary,41.4454299,"{'type': 'Point', 'coordinates': [-112.0374542, 41.4454299]}",-112.0374542,Breaking & Entering,UT,09/18/2016 10:40:40 PM,84302
200,2300 Block S MADISON CIR,2014-000844,PERRY,,01/27/2015 10:03:49 AM,Tuesday,13,09/09/2014 01:27:00 PM,NOISE DISTURBANCE,674747085,PUBLIC ORDER,41.4685473,"{'type': 'Point', 'coordinates': [-112.0353514, 41.4685473]}",-112.0353514,Disorder,UT,03/08/2015 09:02:31 AM,84302
201,1200 Block S COMMERCE WAY,2014-000867,PERRY,,01/27/2015 10:03:49 AM,Monday,16,09/15/2014 04:55:00 PM,RETAIL THEFT,674747098,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,03/14/2015 09:02:53 AM,84302
202,1000 Block S POINTE PERRY DR,16-P01008,PERRY,,08/09/2016 10:28:52 AM,Monday,22,08/08/2016 10:37:28 PM,Trespassing,767310287,Trespassing,41.4630527,"{'type': 'Point', 'coordinates': [-112.0428376, 41.4630527]}",-112.0428376,Other,UT,10/07/2016 12:47:36 PM,84302
203,1200 Block S COMMERCE WAY,16-P01010,PERRY,,08/10/2016 10:29:00 AM,Tuesday,14,08/09/2016 02:43:54 PM,Fraud,767409636,fraud,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,10/08/2016 12:59:08 PM,84302
204,3000 Block S PERRY ST,16-P01011,PERRY,,08/10/2016 10:29:00 AM,Tuesday,16,08/09/2016 04:02:21 PM,Fraud,767409637,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,10/08/2016 12:59:08 PM,84302
205,2900 Block S PERRY ST,16-P01028,PERRY,,08/12/2016 10:29:21 AM,Thursday,10,08/11/2016 10:09:22 AM,Burglary,767611200,Burglary,41.457312,"{'type': 'Point', 'coordinates': [-112.04476, 41.457312]}",-112.04476,Breaking & Entering,UT,10/10/2016 12:54:17 PM,84302
206,1100 Block W DAVIS DR,16-P01030,PERRY,,08/12/2016 10:29:21 AM,Thursday,16,08/11/2016 04:17:12 PM,Reckless Drivin,767611201,Reckless Drivin,41.4736651,"{'type': 'Point', 'coordinates': [-112.0500223, 41.4736651]}",-112.0500223,Traffic,UT,10/10/2016 12:54:17 PM,84302
207,1000 Block W WHITE ST,16-P01041,PERRY,,08/13/2016 10:29:23 AM,Friday,20,08/12/2016 08:38:41 PM,Keep The Peace,767714808,Keep The Peace,41.46175,"{'type': 'Point', 'coordinates': [-112.0412302, 41.46175]}",-112.0412302,Disorder,UT,10/11/2016 12:33:16 PM,84302
208,600 Block W 2550 S,16-P01063,PERRY,,08/15/2016 10:29:37 AM,Sunday,12,08/14/2016 12:47:52 PM,Vandalism,767840092,Vandalism,41.4636137,"{'type': 'Point', 'coordinates': [-112.0312265, 41.4636137]}",-112.0312265,Property Crime,UT,10/13/2016 12:32:12 PM,84302
209,1200 Block S COMMERCE WAY,16-P01102,PERRY,,08/19/2016 10:30:22 AM,Thursday,14,08/18/2016 02:39:40 PM,Fraud,768609155,fraud,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,10/17/2016 12:31:03 PM,84302
210,1400 Block W 3300 S,16-P01109,PERRY,,08/19/2016 10:30:22 AM,Thursday,22,08/18/2016 10:38:11 PM,Reckless Drivin,768609160,Reckless Drivin,41.4493409,"{'type': 'Point', 'coordinates': [-112.051178, 41.4493409]}",-112.051178,Traffic,UT,10/17/2016 12:31:03 PM,84302
211,3000 Block S PERRY ST,16-P01117,PERRY,,08/20/2016 10:30:33 AM,Friday,13,08/19/2016 01:31:37 PM,Fraud,768811485,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,10/18/2016 12:32:38 PM,84302
212,1200 Block S COMMERCE WAY,16-P01130,PERRY,,08/21/2016 10:30:41 AM,Saturday,16,08/20/2016 04:23:12 PM,Theft,768875472,Theft,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,10/19/2016 04:02:53 PM,84302
213,1200 Block S COMMERCE WAY,16-P01164,PERRY,,08/23/2016 10:31:05 AM,Monday,8,08/22/2016 08:57:13 AM,Theft,769014851,Theft,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,10/21/2016 12:33:01 PM,84302
214,300 Block W 2400 S,16-P01194,PERRY,,08/25/2016 10:31:19 AM,Wednesday,14,08/24/2016 02:28:21 PM,Harassment,769711282,Harassment,41.466492,"{'type': 'Point', 'coordinates': [-112.023347, 41.466492]}",-112.023347,Assault,UT,10/23/2016 12:32:47 PM,84302
215,1100 Block S POINT PERRY DR,2014-000874,PERRY,,01/27/2015 10:03:49 AM,Tuesday,15,09/09/2014 03:30:00 PM,DAMAGE PROPERTY,674747103,DAMAGE PROPERTY,41.4620045,"{'type': 'Point', 'coordinates': [-112.0432171, 41.4620045]}",-112.0432171,Property Crime,UT,03/08/2015 09:02:34 AM,
216,CENTENNIAL SOCCER PARK,2014-000906,PERRY,,01/27/2015 10:03:49 AM,Friday,21,09/19/2014 09:00:00 PM,BAD CHECKS-MISDEMEANOR,674747132,fraud,41.4550504,"{'type': 'Point', 'coordinates': [-112.0427932, 41.4550504]}",-112.0427932,Theft,UT,03/18/2015 09:01:24 AM,84302
217,1200 Block S COMMERCE WAY,2014-000888,PERRY,,01/27/2015 10:03:49 AM,Saturday,15,09/20/2014 03:09:00 PM,RETAIL THEFT,674747116,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,03/19/2015 09:04:05 AM,84302
218,1000 Block S MEDICAL DR,2014-000891,BRIGHAM CITY,,01/27/2015 10:03:49 AM,Sunday,17,09/21/2014 05:58:00 PM,THEFT,674747119,Theft,41.4871447,"{'type': 'Point', 'coordinates': [-112.0285549, 41.4871447]}",-112.0285549,Theft,UT,03/20/2015 09:01:28 AM,84302
219,2700 Block S 725 W,2014-000903,PERRY,,01/27/2015 10:03:49 AM,Monday,19,09/22/2014 07:00:00 PM,DAMAGE PROPERTY,674747129,DAMAGE PROPERTY,41.460064,"{'type': 'Point', 'coordinates': [-112.032801, 41.460064]}",-112.032801,Property Crime,UT,03/21/2015 09:01:38 AM,84302
220,1100 Block S COMMERCE WAY,2014-000897,BRIGHAM CITY,,01/27/2015 10:03:49 AM,Monday,23,09/22/2014 11:43:00 PM,VEHICLE BURGLARY,674747125,Burglary,41.4841315,"{'type': 'Point', 'coordinates': [-112.0283992, 41.4841315]}",-112.0283992,Breaking & Entering,UT,03/21/2015 09:01:38 AM,84302
221,1200 Block S COMMERCE WAY,2014-000901,PERRY,,01/27/2015 10:03:49 AM,Tuesday,14,09/23/2014 02:17:00 PM,RETAIL THEFT,674747128,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,03/22/2015 09:01:02 AM,84302
222,WALMART,2014-000904,PERRY,,01/27/2015 10:03:49 AM,Tuesday,19,09/23/2014 07:21:00 PM,RETAIL THEFT,674747130,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,03/22/2015 09:01:02 AM,
223,300 Block W 1700 S,16-P00621,PERRY,,06/15/2016 10:20:09 AM,Tuesday,16,06/14/2016 04:28:12 PM,Keep The Peace,762272373,Keep The Peace,41.4793501,"{'type': 'Point', 'coordinates': [-112.0233281, 41.4793501]}",-112.0233281,Disorder,UT,08/13/2016 12:31:36 PM,84302
224,1200 Block S COMMERCE WAY,2014-000920,PERRY,,01/27/2015 10:03:49 AM,Saturday,12,09/27/2014 12:45:00 PM,DISORDERLY CONDUCT,674747141,PUBLIC PEACE,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Disorder,UT,03/26/2015 09:01:43 AM,84302
225,3000 Block S PERRY ST,2014-000932,PERRY,,01/27/2015 10:03:49 AM,Tuesday,15,09/30/2014 03:06:00 PM,BICYCLE THEFT,674747147,Theft,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,03/29/2015 09:01:07 AM,84302
226,2800 Block S 1200 W,2014-000933,PERRY,,01/27/2015 10:03:49 AM,Tuesday,23,09/30/2014 11:55:00 PM,FRAUDULENT USE OF CREDIT CARD-FELONY,674747148,fraud,41.4587262,"{'type': 'Point', 'coordinates': [-112.0440064, 41.4587262]}",-112.0440064,Theft,UT,03/29/2015 09:01:08 AM,84302
227,2700 Block S 1000 W,2014-000941,PERRY,,01/27/2015 10:03:49 AM,Thursday,15,10/02/2014 03:57:00 PM,FRAUD,674747154,fraud,41.45889,"{'type': 'Point', 'coordinates': [-112.0385668, 41.45889]}",-112.0385668,Theft,UT,03/31/2015 09:01:53 AM,84302
228,PERRY CANYON,2014-000944,PERRY,,01/27/2015 10:03:49 AM,Saturday,16,10/04/2014 04:07:00 PM,WEAPON OFFENSE,674747156,Weapon Offense,41.4568813,"{'type': 'Point', 'coordinates': [-112.0285565, 41.4568813]}",-112.0285565,Weapons Offense,UT,04/02/2015 09:02:12 AM,84302
229,2600 Block S US 89,18-P01041,PERRY,,03/09/2018 08:22:21 PM,Friday,11,03/09/2018 11:46:31 AM,Disorderly,836690454,Disorderly,41.4627291,"{'type': 'Point', 'coordinates': [-112.0353956, 41.4627291]}",-112.0353956,Disorder,UT,03/10/2018 04:01:10 PM,84302
230,1200 Block S COMMERCE WAY,18-P01613,PERRY,,04/17/2018 11:33:47 PM,Friday,10,04/13/2018 10:21:24 AM,Fraud,842951659,fraud,41.4839983,"{'type': 'Point', 'coordinates': [-112.0300622, 41.4839983]}",-112.0300622,Theft,UT,04/30/2018 12:52:02 PM,84302
231,1200 Block S COMMERCE WAY,2014-000955,PERRY,,01/27/2015 10:03:49 AM,Tuesday,14,10/07/2014 02:45:00 PM,RETAIL THEFT,674747164,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,04/05/2015 09:00:51 AM,84302
232,2400 Block S 450 W,2014-000957,PERRY,,01/27/2015 10:03:49 AM,Wednesday,0,10/08/2014 12:17:00 AM,KEEP THE PEACE,674747166,PUBLIC ORDER,41.4649092,"{'type': 'Point', 'coordinates': [-112.0266171, 41.4649092]}",-112.0266171,Disorder,UT,04/05/2015 09:00:51 AM,84302
233,1200 Block S COMMERCE WAY,2014-000962,PERRY,,01/27/2015 10:03:49 AM,Thursday,15,10/09/2014 03:46:00 PM,THEFT,674747170,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,04/07/2015 09:01:14 AM,84302
234,3000 Block S 1200 W,2014-000978,PERRY,,01/27/2015 10:03:49 AM,Tuesday,15,10/14/2014 03:29:00 PM,KEEP THE PEACE,674747181,PUBLIC ORDER,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Disorder,UT,04/12/2015 09:01:16 AM,84302
235,2400 Block S PEACH ST,2014-000988,PERRY,,01/27/2015 10:03:49 AM,Thursday,12,10/16/2014 12:18:00 PM,HARASSMENT,674747186,ASSAULT,41.4656054,"{'type': 'Point', 'coordinates': [-112.0265345, 41.4656054]}",-112.0265345,Assault,UT,04/14/2015 09:01:22 AM,84302
236,2300 Block S US 89,16-P00472,PERRY,,05/12/2016 10:15:03 AM,Tuesday,14,05/10/2016 02:22:54 PM,Keep The Peace,759247629,Keep The Peace,41.4668664,"{'type': 'Point', 'coordinates': [-112.0322687, 41.4668664]}",-112.0322687,Disorder,UT,07/09/2016 12:31:21 PM,84302
237,3000 Block S PERRY ST,16-P01209,PERRY,,08/26/2016 10:31:48 AM,Thursday,12,08/25/2016 12:02:54 PM,Child Abuse,769819871,Child Abuse,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Family Offense,UT,10/24/2016 12:31:57 PM,84302
238,1200 Block S COMMERCE WAY,2014-001009,PERRY,,01/27/2015 10:03:49 AM,Sunday,18,10/19/2014 06:17:00 PM,THEFT,674747204,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,04/17/2015 09:02:16 AM,84302
239,1300 Block W 3050 S PERRY UTAH 84302,2014-001024,PERRY,,01/27/2015 10:03:52 AM,Wednesday,14,10/22/2014 02:57:00 PM,FRAUD,674747555,fraud,41.4543237,"{'type': 'Point', 'coordinates': [-112.0445729, 41.4543237]}",-112.0445729,Theft,UT,04/20/2015 09:01:44 AM,84302
240,2700 Block S 1000 W,18-P00363,PERRY,,01/30/2018 10:01:52 PM,Monday,9,01/22/2018 09:55:12 AM,Theft,832917594,Theft,41.4589295,"{'type': 'Point', 'coordinates': [-112.0389194, 41.458929499999996]}",-112.0389194,Theft,UT,03/24/2018 12:01:53 PM,84302
241,2700 Block S US 89,18-P00364,PERRY,,01/30/2018 10:01:52 PM,Monday,11,01/22/2018 11:16:09 AM,Family Fight,832917595,Family Fight,41.4591972,"{'type': 'Point', 'coordinates': [-112.0376759, 41.4591972]}",-112.0376759,Family Offense,UT,03/24/2018 12:01:53 PM,84302
242,1600 Block W 1100 S,18-P00261,PERRY,,01/30/2018 10:01:52 PM,Tuesday,12,01/16/2018 12:06:45 PM,Theft,832917532,Theft,41.4843853,"{'type': 'Point', 'coordinates': [-112.0568991, 41.4843853]}",-112.0568991,Theft,UT,03/18/2018 11:01:05 AM,84302
243,1600 Block W 1100 S,18-P01073,PERRY,,03/12/2018 11:47:23 PM,Monday,13,03/12/2018 01:24:12 PM,Threatening,837454647,Threatening,41.4843853,"{'type': 'Point', 'coordinates': [-112.0568991, 41.4843853]}",-112.0568991,Assault,UT,04/29/2018 09:02:40 PM,84302
244,1900 Block S US 89,18-P01234,PERRY,,03/29/2018 03:44:42 PM,Wednesday,17,03/21/2018 05:55:37 PM,Reckless Drivin,840290425,Reckless Drivin,41.4759378,"{'type': 'Point', 'coordinates': [-112.0248581, 41.4759378]}",-112.0248581,Traffic,UT,04/29/2018 09:02:54 PM,84302
245,900 Block W 3600 S,18-P01253,PERRY,,03/22/2018 11:38:21 PM,Thursday,16,03/22/2018 04:26:56 PM,Fraud,838816075,fraud,41.4448161,"{'type': 'Point', 'coordinates': [-112.0390206, 41.4448161]}",-112.0390206,Theft,UT,04/29/2018 09:02:55 PM,84302
246,3000 Block S PERRY ST,2014-001000,PERRY,,01/27/2015 10:03:49 AM,Saturday,9,10/18/2014 09:32:00 AM,FRAUD,674747197,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,04/16/2015 09:01:47 AM,84302
247,1200 Block S COMMERCE WAY,2014-001001,PERRY,,01/27/2015 10:03:49 AM,Saturday,14,10/18/2014 02:02:00 PM,THEFT,674747198,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,04/16/2015 09:01:47 AM,84302
248,2300 Block SOUTH 425 WEST,2014-001032,PERRY,,01/27/2015 10:03:52 AM,Saturday,0,10/25/2014 12:00:00 AM,CRIMINAL MISCHIEF-MISDEMEANOR,674747561,DAMAGE PROPERTY,41.466721,"{'type': 'Point', 'coordinates': [-112.025486, 41.466721]}",-112.025486,Property Crime,UT,04/22/2015 09:08:51 AM,84302
249,PERRY CANYON,2014-001038,PERRY,,01/27/2015 10:03:52 AM,Sunday,14,10/26/2014 02:30:00 PM,WEAPON OFFENSE,674747564,Weapon Offense,41.4568813,"{'type': 'Point', 'coordinates': [-112.0285565, 41.4568813]}",-112.0285565,Weapons Offense,UT,04/24/2015 09:02:15 AM,84302
250,1200 Block S COMMERCE WAY,2014-001043,PERRY,,01/27/2015 10:03:52 AM,Monday,14,10/27/2014 02:05:00 PM,THEFT,674747567,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,04/25/2015 09:02:19 AM,84302
251,2500 Block SOUTH 650 WEST,2014-001067,PERRY,,01/27/2015 10:03:52 AM,Sunday,21,11/02/2014 09:44:00 PM,SIMPLE ASSAULT,674747587,ASSAULT,41.4637145,"{'type': 'Point', 'coordinates': [-112.031563, 41.4637145]}",-112.031563,Assault,UT,05/01/2015 09:07:06 AM,84302
252,1200 Block S COMMERCE WAY,2014-001070,PERRY,,01/27/2015 10:03:52 AM,Tuesday,11,11/04/2014 11:45:00 AM,RETAIL THEFT,674747590,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,05/03/2015 09:00:35 AM,84302
253,WALMART,2014-001073,PERRY,,01/27/2015 10:03:52 AM,Tuesday,18,11/04/2014 06:46:00 PM,RETAIL THEFT,674747592,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,05/03/2015 09:00:36 AM,
254,3000 Block S PERRY ST,2014-001081,PERRY,,01/27/2015 10:03:52 AM,Thursday,13,11/06/2014 01:00:00 PM,VEHICLE BURGLARY,674747600,Burglary,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Breaking & Entering,UT,05/05/2015 09:01:20 AM,84302
255,2600 Block S 775 W,2014-001088,PERRY,,01/27/2015 10:03:52 AM,Saturday,17,11/08/2014 05:00:00 PM,VEHICLE BURGLARY,674747602,Burglary,41.462191,"{'type': 'Point', 'coordinates': [-112.034543, 41.462191]}",-112.034543,Breaking & Entering,UT,05/07/2015 09:01:55 AM,84302
256,2600 Block SOUTH 775 WEST,2014-001089,PERRY,,01/27/2015 10:03:52 AM,Sunday,15,11/09/2014 03:40:00 PM,HARASSMENT,674747603,ASSAULT,41.46106,"{'type': 'Point', 'coordinates': [-112.033902, 41.46106]}",-112.033902,Assault,UT,05/08/2015 09:01:51 AM,84302
257,1100 Block W QUAYLE LN,2014-001103,PERRY,,01/27/2015 10:03:52 AM,Wednesday,0,11/12/2014 12:00:00 AM,ATTEMPTED BURGLARY,674747612,Burglary,41.463219,"{'type': 'Point', 'coordinates': [-112.041702, 41.463219]}",-112.041702,Breaking & Entering,UT,05/10/2015 09:00:50 AM,84302
258,1200 Block S COMMERCE WAY,2014-001106,PERRY,,01/27/2015 10:03:52 AM,Thursday,11,11/13/2014 11:53:00 AM,RETAIL THEFT,674747613,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,05/12/2015 09:01:25 AM,84302
259,900 Block W 3450 S,2014-001113,PERRY,,01/27/2015 10:03:52 AM,Friday,19,11/14/2014 07:20:00 PM,HARASSMENT,674747618,ASSAULT,41.446629,"{'type': 'Point', 'coordinates': [-112.039247, 41.446629]}",-112.039247,Assault,UT,05/13/2015 09:07:09 AM,84302
260,2400 Block S 1050 W,16-P00814,PERRY,,07/18/2016 10:25:17 AM,Sunday,18,07/17/2016 06:21:42 PM,Keep The Peace,765287376,Keep The Peace,41.46645,"{'type': 'Point', 'coordinates': [-112.039626, 41.46645]}",-112.039626,Disorder,UT,09/26/2016 02:47:42 PM,84302
261,1200 Block S COMMERCE WAY,16-P00825,PERRY,,07/19/2016 10:25:27 AM,Monday,19,07/18/2016 07:56:08 PM,Theft,765411248,Theft,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,09/26/2016 02:47:44 PM,84302
262,100 Block E 1800 S,16-P00834,PERRY,,07/20/2016 10:25:31 AM,Tuesday,19,07/19/2016 07:59:20 PM,Weapon Offense,765522638,Weapon Offense,41.4773596,"{'type': 'Point', 'coordinates': [-112.0144807, 41.4773596]}",-112.0144807,Weapons Offense,UT,09/26/2016 02:47:46 PM,84302
263,2700 Block S US 89,16-P00859,PERRY,,07/22/2016 10:26:03 AM,Friday,1,07/22/2016 01:16:58 AM,Reckless Drivin,765803376,Reckless Drivin,41.4609226,"{'type': 'Point', 'coordinates': [-112.0367228, 41.4609226]}",-112.0367228,Traffic,UT,09/21/2016 09:18:46 AM,84302
264,WALMART,2014-001124,PERRY,,01/27/2015 10:03:52 AM,Thursday,0,10/09/2014 12:00:00 AM,FELONY THEFT-VALUE,674747626,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,04/06/2015 09:06:14 AM,
265,2900 Block S PEACH ST,2014-001122,PERRY,,01/27/2015 10:03:52 AM,Monday,18,11/17/2014 06:56:00 PM,KEEP THE PEACE,674747625,PUBLIC ORDER,41.45743,"{'type': 'Point', 'coordinates': [-112.033268, 41.45743]}",-112.033268,Disorder,UT,05/16/2015 09:08:28 AM,84302
